key,IsWinner,MMR,InGameLevel,Takedowns,KillingBlows,Assists,Deaths,HighestKillStreak,HeroDamage,SiegeDamage,Healing,SelfHealing,DamageTaken,ExperienceContribution,MercCampCaptures,date
117372294,0,9693,110,27,10,17,30,13,228745,400657,26099,76434,102928,65218,7,7/14/2017
117386978,1,11058,125,126,41,85,36,37,199354,474593,0,52875,0,106270,6,7/14/2017
117386978,0,9965,120,98,36,62,41,38,206288,336910,10405,34348,0,94567,17,7/14/2017
117414051,1,13296,110,72,19,53,15,58,207669,459022,124383,21316,0,74526,19,7/14/2017
117414051,0,12950,105,42,15,27,19,33,196446,456449,63938,16261,0,61000,5,7/14/2017
118902322,1,9656,70,56,14,42,5,53,122815,141313,43309,0,31739,29444,11,7/14/2017
118902322,0,9191,60,16,4,12,14,11,74642,112593,47690,18968,73787,18226,4,7/14/2017
117382141,1,10876,110,94,27,67,8,63,161022,406569,47622,10862,0,70511,4,7/14/2017
117382141,0,10041,95,21,7,14,27,16,123048,359051,52133,23433,0,49309,1,7/14/2017
118214296,1,10754,105,94,24,70,16,54,204483,213771,73967,24016,0,68272,11,7/14/2017
118214296,0,10658,95,65,16,49,24,29,151848,204273,53313,62009,46997,49723,16,7/14/2017
118435372,1,9455,110,91,27,64,21,50,197526,340043,9087,49681,87445,70412,6,7/14/2017
118435372,0,9373,105,80,21,59,29,23,181389,346185,25185,47861,88249,67962,11,7/14/2017
118058168,1,9529,125,122,42,80,26,52,264279,604500,0,48070,72370,100657,11,7/14/2017
118058168,0,8846,115,69,26,43,42,29,188962,480673,3695,28164,81921,82934,16,7/14/2017
117372237,1,8297,105,74,20,54,14,47,238538,322783,125067,25848,108829,65000,3,7/14/2017
117372237,0,9701,100,54,12,42,20,23,268193,291837,117261,32686,102026,54772,1,7/14/2017
117372239,1,12121,115,98,33,65,22,49,221341,515035,0,81594,166914,80232,9,7/14/2017
117372239,0,13022,105,70,22,48,34,29,198133,331359,1315,58301,124567,60758,9,7/14/2017
120129608,1,11145,120,87,24,63,34,29,157334,435493,21263,11819,0,86154,15,7/14/2017
120129608,0,11292,115,124,33,91,26,57,202695,518026,38838,11892,0,82274,12,7/14/2017
117405642,1,9736,80,66,22,43,9,77,126865,233406,640,22732,58617,37390,0,7/14/2017
117405642,0,9047,65,23,9,14,23,10,85650,122187,0,11821,42114,22618,4,7/14/2017
119887145,1,10194,110,97,27,70,12,69,242260,502970,74946,43000,167829,74617,5,7/14/2017
119887145,0,9468,100,30,11,19,27,15,198759,347429,57471,43617,162023,52977,3,7/14/2017
118019810,1,9862,90,76,20,56,10,83,114949,283765,0,32757,44016,47860,8,7/14/2017
118019810,0,10172,75,32,10,22,21,16,79371,211566,0,14206,50302,32749,2,7/14/2017
118209566,1,10921,120,153,41,112,39,58,295288,435853,94094,25576,235797,95307,20,7/14/2017
118209566,0,10722,115,131,37,93,41,49,347446,398410,91393,22608,103860,78071,8,7/14/2017
122402754,1,12303,115,98,25,73,11,63,141836,501553,21071,45523,163144,82142,19,7/14/2017
122402754,0,11922,105,44,11,33,25,24,210943,442536,27979,33221,69144,55131,6,7/14/2017
117395628,1,14692,110,152,34,118,8,95,184558,469019,73372,40796,140533,70937,7,7/14/2017
117395628,0,12990,100,26,8,18,34,13,192180,263574,31913,26176,62780,50369,14,7/14/2017
117448295,1,9126,105,81,28,52,26,37,194343,246340,0,11669,31258,61796,16,7/14/2017
117448295,0,7554,95,71,26,45,30,28,118532,217389,12604,52500,128053,49793,5,7/14/2017
118978022,1,11369,95,61,16,45,3,58,133583,383185,65261,10831,43548,48820,3,7/14/2017
118978022,0,11131,80,13,3,10,16,11,88499,263786,40541,14497,99160,32436,2,7/14/2017
118207923,1,11204,110,66,23,43,13,35,167278,442211,41334,9861,0,73753,18,7/14/2017
118207923,0,10963,105,33,11,19,23,25,159537,417458,82535,6472,0,59683,5,7/14/2017
117541879,1,9291,90,85,22,63,11,49,167961,267238,106458,5931,0,45287,12,7/14/2017
117541879,0,9610,85,29,10,19,22,14,154342,230482,35278,1740,0,35418,13,7/14/2017
121309178,1,12000,110,83,26,57,12,44,275073,476227,100886,31108,81119,71589,13,7/14/2017
121309178,0,12160,100,40,12,28,27,23,191529,324891,51036,60673,187925,55108,2,7/14/2017
119332333,1,10924,85,120,34,86,13,81,139445,164851,0,16225,41713,43795,8,7/14/2017
119332333,0,9877,75,42,13,29,34,11,96212,147721,12180,15314,44994,32370,4,7/14/2017
118877917,1,8347,95,75,31,44,12,44,135823,267064,0,52110,66030,53124,5,7/14/2017
118877917,0,7934,85,27,10,17,31,9,98660,151172,0,7669,55090,40771,1,7/14/2017
119300108,1,13573,105,92,22,67,10,78,226298,266282,95009,43731,124238,62650,13,7/14/2017
119300108,0,12816,85,42,10,32,24,34,200201,200034,68663,34692,188818,37455,1,7/14/2017
117374733,1,9986,105,107,28,79,13,57,194835,346599,42527,0,0,61658,3,7/14/2017
117374733,0,9779,95,45,13,32,28,22,143547,268573,107207,4901,0,44691,0,7/14/2017
119482736,1,13275,130,174,54,120,44,44,324553,599003,0,84277,84094,125858,17,7/14/2017
119482736,0,12292,130,126,44,82,54,37,307596,582821,0,66368,101380,119566,14,7/14/2017
117372346,1,11195,110,94,26,68,29,53,222839,293923,145875,47754,0,69597,13,7/14/2017
117372346,0,11013,110,102,29,73,26,49,282355,220754,128297,0,0,66884,10,7/14/2017
117800320,1,11718,110,109,30,78,32,37,290117,368613,93239,23696,0,71619,7,7/14/2017
117800320,0,11713,110,104,32,72,31,51,260004,333447,81417,11174,111465,67773,10,7/14/2017
118308425,1,11416,105,108,28,80,15,55,220649,318116,134472,34472,111347,63956,6,7/14/2017
118308425,0,12149,100,61,14,46,28,32,226979,356113,103454,50548,0,53628,5,7/14/2017
117372356,1,11135,120,156,47,109,16,96,335570,539816,94378,14738,69434,91529,16,7/14/2017
117372356,0,11889,115,48,16,32,47,19,213599,473990,122605,22896,0,77879,4,7/14/2017
117610975,1,10813,110,66,24,41,12,56,134879,367701,61163,7603,0,75164,9,7/14/2017
117610975,0,10200,105,32,12,20,26,9,145731,376839,18631,3472,0,61285,4,7/14/2017
117379412,1,8909,100,118,30,88,11,75,214797,385126,89816,40663,47340,57833,12,7/14/2017
117379412,0,9730,85,46,11,35,30,23,139682,197796,65154,15892,63664,37515,9,7/14/2017
117538712,1,14699,115,89,21,68,19,51,238533,496619,148746,26405,137892,79246,5,7/14/2017
117538712,0,14176,105,73,19,54,21,47,239023,315056,69039,80110,98861,61449,17,7/14/2017
117896459,1,8362,130,148,43,105,55,53,329127,631199,0,75642,129665,124992,26,7/14/2017
117896459,0,8737,125,172,50,120,44,57,289480,464768,0,56914,108796,108033,24,7/14/2017
117372334,1,11307,100,80,21,59,14,39,222403,183024,108279,44895,178402,47372,8,7/14/2017
117372334,0,11568,95,48,14,34,22,26,225792,176940,58070,42291,129003,41012,2,7/14/2017
117372314,1,13196,80,51,14,37,8,33,79545,289027,27663,14125,34503,37532,10,7/14/2017
117372314,0,12710,65,31,8,23,14,26,70191,180229,13762,22150,44366,27590,1,7/14/2017
117747932,1,9711,105,97,30,67,14,54,258940,260702,77860,61597,104011,52766,1,7/14/2017
117747932,0,10626,95,45,14,31,30,19,220569,228144,110075,8693,124462,42442,6,7/14/2017
118140446,1,10268,115,127,32,95,34,54,257002,217033,1542,45281,68268,77159,30,7/14/2017
118140446,0,10266,120,109,34,75,34,38,200162,488984,1736,87722,179715,92827,15,7/14/2017
122086194,1,8446,120,125,33,92,20,47,191370,550839,0,59238,0,92319,10,7/14/2017
122086194,0,9635,115,50,16,32,34,37,220432,571633,34229,27572,0,77590,9,7/14/2017
119819466,1,10157,100,108,26,82,13,74,172873,170730,77608,4697,111763,55963,44,7/14/2017
119819466,0,9318,100,48,12,36,26,23,171411,287307,43079,31347,119383,54497,15,7/14/2017
117375904,1,10989,110,153,37,116,16,92,280271,247090,222743,7307,145800,55748,0,7/14/2017
117375904,0,11417,95,55,15,38,37,20,346733,173875,94599,34163,0,39983,0,7/14/2017
119665548,1,9268,105,62,20,42,5,47,171997,280656,75523,23863,39333,63300,32,7/14/2017
119665548,0,9974,85,17,5,12,20,13,111629,240365,58164,34766,61239,36717,6,7/14/2017
117372343,1,8926,90,79,20,59,9,57,164412,152140,35191,19258,68848,48250,8,7/14/2017
117372343,0,9963,70,36,8,26,21,19,116570,115961,87202,39236,102145,27039,6,7/14/2017
118412165,1,10406,95,44,13,29,16,27,139692,337033,58254,12479,45563,53597,23,7/14/2017
118412165,0,10476,90,49,15,34,15,29,118546,313601,38833,21220,55706,44761,3,7/14/2017
117425503,1,12109,90,88,21,67,15,50,184282,181885,73471,47146,110069,44572,14,7/14/2017
117425503,0,12876,85,63,15,48,21,25,181300,156294,48862,46344,147424,37287,3,7/14/2017
118191570,1,7837,110,70,27,43,8,50,150160,416652,1582,40847,31964,72028,9,7/14/2017
118191570,0,7519,95,20,8,12,27,10,120343,283864,10537,21233,71679,45890,4,7/14/2017
118682914,1,12156,110,139,41,98,17,72,207729,418803,0,70240,135498,74542,6,7/14/2017
118682914,0,11979,95,43,17,26,41,16,201443,189099,0,20021,84723,45946,2,7/14/2017
117372405,1,9677,105,125,33,91,13,69,239174,266219,37230,26960,0,64733,17,7/14/2017
117372405,0,9789,100,42,13,29,34,14,135660,273165,100013,0,150758,49553,12,7/14/2017
119003527,1,11969,95,89,19,70,15,65,145509,196381,78915,32285,56408,47484,21,7/14/2017
119003527,0,12729,80,61,15,46,19,41,156420,191742,58360,13097,55147,33384,2,7/14/2017
117932428,1,9886,105,147,37,110,10,97,203682,332232,99908,7227,87141,64302,8,7/14/2017
117932428,0,9113,95,34,10,24,38,13,196095,221953,33027,34457,99760,44621,1,7/14/2017
117468591,1,8754,105,60,19,41,6,43,148232,413312,131759,15501,0,63807,30,7/14/2017
117468591,0,9218,100,18,6,12,19,10,157567,474034,67954,22277,0,52415,5,7/14/2017
117566396,1,10651,105,109,30,79,19,48,157383,341298,57156,7448,0,64667,14,7/14/2017
117566396,0,10091,110,76,19,57,30,42,158647,348319,70333,23587,0,66285,13,7/14/2017
117815261,1,11113,115,96,22,71,15,82,183592,436711,123098,19428,101857,76681,21,7/14/2017
117815261,0,11293,105,46,13,30,25,24,270636,403428,62945,0,0,60737,8,7/14/2017
117490357,1,10388,120,89,32,56,27,65,230845,503672,0,46729,103872,93398,11,7/14/2017
117490357,0,11279,115,81,26,55,33,38,199736,480278,0,13523,95685,73267,7,7/14/2017
117516666,1,12942,105,120,29,91,18,56,170738,286011,150458,10779,82551,58507,3,7/14/2017
117516666,0,13093,95,81,18,63,29,37,217246,259156,65891,15958,0,47970,15,7/14/2017
117372419,1,9978,115,99,27,72,16,53,212774,330450,24847,37965,68480,84019,24,7/14/2017
117372419,0,11501,110,51,16,35,28,26,169461,438347,36165,38840,92088,70330,22,7/14/2017
118013039,1,9031,105,100,31,69,14,48,194802,273819,59136,31436,135166,61251,6,7/14/2017
118013039,0,8410,85,53,14,39,32,30,179383,140284,48246,11468,60514,39289,0,7/14/2017
120202165,1,10767,85,97,23,74,3,87,173768,167573,57779,21734,116468,34813,20,7/14/2017
120202165,0,11166,70,14,3,11,23,5,151279,105343,60498,13458,103501,21022,4,7/14/2017
117372410,1,9946,110,89,24,65,18,45,189775,321268,85287,30631,80147,77372,19,7/14/2017
117372410,0,9920,105,58,18,40,25,29,191281,332429,37664,49380,70976,62880,9,7/14/2017
117372436,1,10869,90,70,18,52,5,56,136033,366026,46100,8892,0,46735,6,7/14/2017
117372436,0,10171,80,17,5,12,18,10,78170,324694,76672,5765,0,37322,9,7/14/2017
120318365,1,9692,95,26,6,20,13,14,155085,211469,77005,19879,70714,47685,18,7/14/2017
120318365,0,8746,95,49,13,36,6,39,171137,243169,139794,36812,92935,47150,8,7/14/2017
120952983,1,11757,110,92,27,65,12,66,194112,426584,75067,42965,0,74178,19,7/14/2017
120952983,0,11378,105,34,12,22,27,13,162986,330930,72111,0,0,57356,7,7/14/2017
117372390,1,9762,100,110,39,71,5,84,169091,204389,45676,6065,0,53182,15,7/14/2017
117372390,0,10805,80,22,5,17,39,6,95303,192051,51619,19446,57805,33749,5,7/14/2017
117378539,1,12006,105,86,23,60,10,87,176746,377479,92735,0,0,65542,20,7/14/2017
117378539,0,12201,95,26,10,16,25,12,114863,367828,32480,9141,0,50318,4,7/14/2017
117500223,1,8824,115,69,20,49,33,25,197233,369249,0,49046,160952,84274,17,7/14/2017
117500223,0,7946,120,110,33,77,21,78,223607,379035,4133,49610,142895,89066,5,7/14/2017
117572183,1,12620,110,96,28,68,26,53,224078,402358,110440,59073,0,75960,9,7/14/2017
117572183,0,13199,100,104,26,78,29,38,233249,267516,95702,9392,0,58023,0,7/14/2017
117372389,1,10257,115,98,30,68,20,40,249670,459276,83380,31697,76147,81181,15,7/14/2017
117372389,0,12283,110,74,20,54,30,30,220859,368713,80641,31612,137278,65370,11,7/14/2017
117372422,1,13096,100,103,28,75,24,39,148072,202595,10961,0,0,59534,7,7/14/2017
117372422,0,13109,95,90,24,66,28,31,167327,280456,0,17081,0,49495,4,7/14/2017
118420029,1,11053,95,91,36,53,15,59,157182,362477,0,25863,0,53591,6,7/14/2017
118420029,0,10329,85,37,15,22,37,12,109622,244176,0,1286,61950,39007,2,7/14/2017
117919047,1,10817,115,111,32,79,28,45,256668,385251,149810,0,0,78683,12,7/14/2017
117919047,0,11276,110,97,28,69,32,35,262786,374996,124905,60093,72577,71412,20,7/14/2017
121630428,1,10012,125,96,30,66,31,40,343698,623317,83669,13137,0,97035,4,7/14/2017
121630428,0,10015,125,108,31,77,32,37,268030,572975,175516,14083,0,97927,7,7/14/2017
117387852,1,11309,130,95,31,64,37,44,232718,657374,4085,0,0,115024,15,7/14/2017
117387852,0,12087,120,119,37,82,33,56,224875,703573,43254,64201,0,94121,9,7/14/2017
117696412,1,12541,120,131,37,94,27,55,252617,300337,9643,56773,155969,92726,17,7/14/2017
117696412,0,12324,110,85,27,58,38,28,190712,419514,44453,97259,225049,70076,6,7/14/2017
120538363,1,11543,120,129,44,85,31,42,290952,339662,43925,93946,93411,92288,38,7/14/2017
120538363,0,11951,120,94,30,64,44,41,282962,502557,45582,27562,100729,89405,5,7/14/2017
117372454,1,13822,110,110,25,85,16,72,205408,455107,129322,11425,0,70630,12,7/14/2017
117372454,0,13702,100,59,15,44,25,23,194126,341581,86709,29431,0,56593,4,7/14/2017
117372723,1,11745,90,91,20,71,8,68,218103,258742,111981,51538,107665,45907,14,7/14/2017
117372723,0,11140,85,22,8,14,20,10,143137,176665,118239,7264,61943,37795,7,7/14/2017
117372760,1,8937,110,81,28,53,35,35,194182,330394,15954,10009,133794,70429,17,7/14/2017
117372760,0,10697,110,94,34,57,29,41,257096,419134,0,59042,92632,66239,6,7/14/2017
117738176,1,11565,100,73,23,50,4,61,128582,464314,72189,7113,0,60959,9,7/14/2017
117738176,0,11458,85,10,4,6,23,6,97546,313011,37787,9207,0,41444,3,7/14/2017
117801663,1,8809,110,111,33,78,14,59,198546,339296,81608,27871,69695,70883,13,7/14/2017
117801663,0,10429,100,43,14,29,33,20,177611,242656,27063,35818,73591,50638,10,7/14/2017
121562455,1,9439,95,80,19,59,22,30,251164,205224,80771,6703,74377,57571,5,7/14/2017
121562455,0,9995,95,83,22,61,20,47,160266,216771,89159,61418,192725,54186,5,7/14/2017
117372852,1,12977,130,92,30,62,22,51,339919,760451,54131,297,0,117508,13,7/14/2017
117372852,0,13113,125,78,22,56,31,43,195279,946535,77639,31722,0,103127,4,7/14/2017
117981789,1,10599,110,89,28,61,10,53,175740,325289,0,66245,114077,73534,18,7/14/2017
117981789,0,9610,105,29,10,19,28,16,152970,362243,0,46551,121029,62172,11,7/14/2017
117372467,1,9278,120,75,20,55,29,37,206191,590318,109638,28993,0,87791,8,7/14/2017
117372467,0,10388,115,100,29,71,22,50,246070,458335,108349,30341,0,77093,2,7/14/2017
117372469,1,8884,90,61,20,41,33,21,111922,172573,0,21198,51416,45621,14,7/14/2017
117372469,0,7814,95,110,30,78,20,103,139326,120018,0,16940,35675,50126,14,7/14/2017
118339673,1,10566,105,83,20,63,18,41,195266,272693,54636,46873,116752,54514,11,7/14/2017
118339673,0,10869,100,70,17,52,20,51,217979,188202,70585,33014,63484,44552,6,7/14/2017
118217789,1,12793,110,116,32,84,24,47,248026,301282,12389,64594,73773,64488,5,7/14/2017
118217789,0,11939,105,78,24,54,32,35,185404,240792,37820,15697,87630,51851,2,7/14/2017
117372504,1,9373,90,65,19,46,20,31,174223,231093,55249,31501,57221,43448,3,7/14/2017
117372504,0,10907,80,59,20,39,20,34,189727,138422,17692,34302,130555,34061,0,7/14/2017
118068120,1,9058,105,123,30,93,24,70,286923,407014,57701,73003,223632,63775,0,7/14/2017
118068120,0,10489,100,96,24,72,30,33,242369,220082,53890,58435,180545,54775,5,7/14/2017
118178669,1,13287,120,227,51,176,17,115,459476,406919,248163,5427,134206,91125,7,7/14/2017
118178669,0,13152,110,69,17,52,53,18,396550,342261,179059,56370,190577,62010,3,7/14/2017
118071208,1,11234,105,68,22,46,25,33,168272,295017,35089,5223,0,66590,9,7/14/2017
118071208,0,10392,100,78,25,53,22,50,155126,365943,62435,8615,0,56522,3,7/14/2017
117478608,1,10531,115,113,36,77,26,48,220623,286139,0,45712,129925,80831,20,7/14/2017
117478608,0,10542,110,82,25,57,36,32,197831,329891,0,22350,143899,71520,6,7/14/2017
120092990,1,10106,110,89,28,61,5,71,200189,435843,102114,19402,52781,70655,10,7/14/2017
120092990,0,10951,95,15,5,10,28,8,154482,264064,35737,29863,65749,49135,1,7/14/2017
118899192,1,12163,105,114,33,81,16,85,231425,241475,227307,40768,89585,57308,23,7/14/2017
118899192,0,11159,105,51,14,37,34,34,255709,549188,140580,34774,0,57157,4,7/14/2017
118563201,1,10390,115,119,33,86,14,82,242115,383092,0,78390,134770,84137,12,7/14/2017
118563201,0,9717,110,37,14,23,33,11,159433,354470,3560,41585,150079,66848,9,7/14/2017
117372474,1,13264,90,106,28,78,14,41,204350,235745,83027,17946,64219,53172,3,7/14/2017
117372474,0,12021,80,57,14,43,28,33,172159,113033,41066,37490,82547,38979,4,7/14/2017
117372487,1,9193,105,77,24,53,8,51,188124,319128,121793,62265,179149,60253,8,7/14/2017
117372487,0,8237,90,27,8,19,24,13,195745,291523,58886,17987,84720,42806,3,7/14/2017
119050276,1,12784,105,108,29,79,6,74,191192,312991,144592,28569,55844,64157,9,7/14/2017
119050276,0,12245,90,22,6,16,29,9,164664,239955,58776,7236,0,39992,6,7/14/2017
117372552,1,11612,105,119,36,83,11,85,242819,267974,45733,32707,120038,66990,11,7/14/2017
117372552,0,11508,100,24,11,13,36,7,157476,257645,21205,47394,139172,51507,9,7/14/2017
118515132,1,8475,125,124,41,83,40,40,308805,436840,17017,49035,194101,109977,17,7/14/2017
118515132,0,6986,125,122,38,84,43,44,283730,499541,2264,70914,103932,104933,16,7/14/2017
117383999,1,8764,95,53,15,37,20,28,141302,119535,47208,32819,59689,39543,8,7/14/2017
117383999,0,9994,95,66,20,46,17,33,151550,163671,34653,8043,58579,46426,9,7/14/2017
117401325,1,11169,115,93,32,61,32,48,225580,459385,44896,36639,0,85361,7,7/14/2017
117401325,0,11098,110,91,31,60,32,42,178089,429471,49685,4778,0,70526,2,7/14/2017
117627376,1,11162,125,56,20,36,28,40,248447,622995,8923,17085,102358,97535,13,7/14/2017
117627376,0,11208,120,82,27,55,20,52,251513,594400,18761,79492,187970,94011,13,7/14/2017
117372787,1,12403,110,87,22,65,14,45,179499,329955,118525,5742,0,73828,10,7/14/2017
117372787,0,12347,100,41,12,27,22,26,166800,279174,73619,0,0,52037,5,7/14/2017
117870809,1,9761,95,85,21,64,11,50,204272,199453,47512,36972,92754,42247,5,7/14/2017
117870809,0,9707,85,33,11,22,21,24,148339,196069,45169,53761,126345,33197,5,7/14/2017
117884027,1,12248,100,107,29,78,10,61,196330,279232,66059,25633,44878,60885,5,7/14/2017
117884027,0,13360,90,46,10,36,29,21,143361,186923,31768,21931,71783,45212,10,7/14/2017
117372502,1,11966,80,52,13,36,9,69,118217,215063,53531,12413,48997,37878,3,7/14/2017
117372502,0,11431,65,23,8,14,15,13,106842,155433,35393,10370,0,23772,1,7/14/2017
117372530,1,11193,105,84,20,64,16,57,139388,316770,29981,33839,103186,69979,7,7/14/2017
117372530,0,11760,100,62,16,46,20,46,131879,270041,3734,37074,107775,53405,12,7/14/2017
117374982,1,12968,95,103,27,76,12,77,224980,196638,79734,20336,58654,45128,5,7/14/2017
117374982,0,12320,80,44,12,32,27,27,181006,139846,64975,59910,136618,28554,0,7/14/2017
118621106,1,12312,100,77,17,60,7,67,197443,276323,223208,12874,0,52121,13,7/14/2017
118621106,0,12223,80,26,7,19,17,12,231193,228871,122414,1424,0,33527,0,7/14/2017
117372539,1,11750,110,118,31,87,12,75,247828,380028,54126,83907,166051,74226,13,7/14/2017
117372539,0,11448,100,34,12,22,32,18,233205,274282,59428,41931,96956,54997,7,7/14/2017
118231882,1,11584,100,34,11,23,9,27,150669,339623,69068,23258,0,56729,18,7/14/2017
118231882,0,11550,85,30,9,21,11,22,117349,303868,94090,20765,49619,39141,7,7/14/2017
117810280,1,9273,100,85,26,59,18,37,174972,210303,53749,24110,48190,58213,15,7/14/2017
117810280,0,9706,95,59,18,41,26,36,148192,271156,59572,36969,60905,48202,3,7/14/2017
120481110,1,9778,100,62,14,48,18,36,194736,253249,84874,13975,118315,57330,29,7/14/2017
120481110,0,11415,100,72,18,54,14,49,186968,219400,68696,32452,76388,53624,18,7/14/2017
117680274,1,11604,120,107,37,70,19,48,245657,677915,41296,11515,0,95478,19,7/14/2017
117680274,0,12875,120,50,17,31,37,35,192375,614606,9878,72905,84205,89966,15,7/14/2017
117516542,1,9155,115,182,44,138,21,65,290823,283640,126255,63914,173285,77110,16,7/14/2017
117516542,0,9788,105,70,21,49,47,32,287039,253819,67918,9309,184225,60881,13,7/14/2017
117390569,1,9313,115,128,36,92,19,52,166955,396249,73355,29564,0,77661,15,7/14/2017
117390569,0,8723,105,66,19,47,37,24,182475,313069,39215,5309,0,59038,17,7/14/2017
122595301,1,11214,100,64,19,45,4,54,202427,313231,117226,20447,0,53050,12,7/14/2017
122595301,0,10269,85,12,3,7,19,15,191685,343719,122643,10572,0,33544,0,7/14/2017
117456433,1,13210,115,116,38,78,44,48,290477,226024,55865,1684,0,77804,6,7/14/2017
